ID,NOMBRE,APELLODO,PRECIO,CODIGO DE VUELO,TIPO PASAJERO
115,Harmon,Álvarez,50000.000000,IB0800A,ExecutiveClass
114,Freddie,Moreno,12000.000000,IB0800A,ExecutiveClass
113,Johnathon,Díaz,15000.000000,IB0800A,ExecutiveClass
112,Tersina,Hernández,30000.000000,IB0800A,ExecutiveClass
111,Petey,Ruiz,15000.000000,IB0800A,ExecutiveClass
110,Dominick,Jiménez,30000.000000,IB0800A,ExecutiveClass
109,Trixie,Martín,42000.000000,IB0800A,ExecutiveClass
108,Carlie,Gómez,10000.000000,MM0987B,ExecutiveClass
107,Gaven,Pérez,10000.000000,MM0987B,ExecutiveClass
106,Nance,Sánchez,10000.000000,MM0987B,ExecutiveClass
105,Kilian,Martínez,42000.000000,MM0987B,ExecutiveClass
104,Geneva,López,33000.000000,MM0987B,ExecutiveClass
103,Desiri,Rodríguez,25000.000000,MM0987B,ExecutiveClass
102,Ertha,Fernández,10000.000000,IB0800A,ExecutiveClass
101,Marcille,González,10000.000000,IB0800A,ExecutiveClass
100,Georgeta,San Martín,10000.000000,IB0800A,ExecutiveClass
99,Aleda,Farías,50000.000000,IB0800A,ExecutiveClass
98,Jacquelin,Mendoza,30000.000000,IB0800A,ExecutiveClass
97,Marcellus,Guerrero,50000.000000,IB0800A,ExecutiveClass
96,Martino,Venegas,15000.000000,IB0800A,ExecutiveClass
95,Kyrstin,Ortega,37000.000000,IB0800A,ExecutiveClass
94,My,Toro,18000.000000,MM0987B,ExecutiveClass
93,Nicky,Bustamante,42000.000000,MM0987B,ExecutiveClass
92,Lonni,Poblete,50000.000000,MM0987B,ExecutiveClass
91,Sully,Donoso,15000.000000,MM0987B,ExecutiveClass
90,Margaretha,Alvarado,10000.000000,MM0987B,ExecutiveClass
89,Guenevere,Sáez,30000.000000,MM0987B,ExecutiveClass
88,George,Navarrete,30000.000000,MM0987B,ExecutiveClass
87,Joelle,Carvajal,37000.000000,MM0987B,FirstClass
86,Angie,Sanhueza,20000.000000,MM0987B,FirstClass
85,Trenton,Moreno,12000.000000,IB0800A,ExecutiveClass
84,Tatiania,Palma,20000.000000,IB0800A,ExecutiveClass
83,Lesya,Pino,15000.000000,IB0800A,ExecutiveClass
82,Kendre,Medina,25000.000000,IB0800A,ExecutiveClass
81,Kylila,Bustos,12000.000000,IB0800A,ExecutiveClass
80,Jesselyn,Maldonado,30000.000000,IB0800A,ExecutiveClass
79,Roland,Lagos,25000.000000,IB0800A,ExecutiveClass
78,Morse,Godoy,25000.000000,IB0800A,ExecutiveClass
77,Sacha,Peña,25000.000000,IB0800A,ExecutiveClass
76,Nananne,Zúñiga,33000.000000,IB0800A,ExecutiveClass
75,Solomon,Salinas,10000.000000,IB0800A,ExecutiveClass
74,Cristie,Vidal,25000.000000,IB0800A,ExecutiveClass
73,Cristi,Valdés,42000.000000,IB0800A,FirstClass
72,Katrine,Ruiz,25000.000000,IB0800A,FirstClass
71,Shaughn,Escobar,15000.000000,IB0800A,FirstClass
70,Sayre,Leiva,33000.000000,IB0800A,FirstClass
69,Paulita,Yáñez,50000.000000,IB0800A,FirstClass
68,Cristobal,Cáceres,15000.000000,IB0800A,FirstClass
67,Blanch,Vázquez,15000.000000,IB0800A,FirstClass
66,Dominica,Vargas,33000.000000,IB0800A,FirstClass
65,Star,Aravena,33000.000000,MM0987B,FirstClass
64,Gabbey,Romero,37000.000000,MM0987B,FirstClass
63,Loy,Parra,15000.000000,MM0987B,FirstClass
62,Marysa,Aguilera,20000.000000,MM0987B,FirstClass
61,Deeyn,Navarro,20000.000000,MM0987B,FirstClass
60,Kori,Saavedra,50000.000000,MM0987B,FirstClass
59,Celene,Henríquez,50000.000000,MM0987B,FirstClass
58,Lianna,Guzmán,12000.000000,MM0987B,FirstClass
57,Homer,Salazar,18000.000000,MM0987B,FirstClass
56,Bernardine,Garrido,33000.000000,MM0987B,FirstClass
55,Corina,Ortiz,37000.000000,MM0987B,FirstClass
54,Julina,Gallardo,33000.000000,MM0987B,FirstClass
53,Hyacinthie,Alarcón,15000.000000,MM0987B,FirstClass
52,Carline,Olivares,12000.000000,IB0800A,FirstClass
51,Marion,Cárdenas,50000.000000,IB0800A,FirstClass
50,Carroll,Orellana,42000.000000,IB0800A,FirstClass
49,Dagmar,Sandoval,25000.000000,IB0800A,FirstClass
48,Noella,Campos,15000.000000,IB0800A,FirstClass
47,Raine,Vega,30000.000000,IB0800A,FirstClass
46,Lonnard,Molina,50000.000000,IB0800A,FirstClass
45,Nikoletta,Vera,50000.000000,MM0987B,FirstClass
44,Margarete,Bravo,50000.000000,BA2491A,ExecutiveClass
43,Bradney,Miranda,25000.000000,BA2491A,ExecutiveClass
42,Ame,García,50000.000000,BA2491A,ExecutiveClass
41,Brnaba,Riquelme,30000.000000,MM0987B,FirstClass
40,Sydney,Figueroa,10000.000000,MM0987B,FirstClass
39,Alfredo,Rivera,10000.000000,MM0987B,FirstClass
38,Roda,Vergara,25000.000000,MM0987B,FirstClass
37,Stefa,Jara,42000.000000,BA2491A,FirstClass
36,Cristie,Núñez,10000.000000,BA2491A,FirstClass
35,Jehanna,Herrera,50000.000000,BA2491A,FirstClass
34,Redd,Cortés,42000.000000,BA2491A,FirstClass
33,Earle,Gómez,10000.000000,BA2491A,FirstClass
32,Katey,Carrasco,42000.000000,MM0987B,FirstClass
31,Franny,Ramírez,15000.000000,IB0800A,FirstClass
30,Toby,Fernández,15000.000000,IB0800A,FirstClass
29,Gaye,Sánchez,37000.000000,IB0800A,FirstClass
28,Doro,Vásquez,33000.000000,IB0800A,FirstClass
27,Anthea,Álvarez,42000.000000,MM0987B,FirstClass
26,Karim,Pizarro,25000.000000,MM0987B,FirstClass
25,Braden,Castro,25000.000000,MM0987B,FirstClass
24,Reagen,Gutiérrez,42000.000000,MM0987B,FirstClass
23,Johnny,Reyes,33000.000000,MM0987B,FirstClass
22,Eugene,Tapia,50000.000000,BA2491A,FirstClass
21,Bobbye,Castillo,15000.000000,BA2491A,FirstClass
20,Bellanca,Valenzuela,15000.000000,BA2491A,FirstClass
19,Park,Espinoza,30000.000000,MM0987B,FirstClass
18,Cirillo,Flores,50000.000000,MM0987B,FirstClass
17,Ernesta,Araya,37000.000000,BA2491A,FirstClass
16,Iver,Torres,12000.000000,BA2491A,FirstClass
15,Megen,Hernández,10000.000000,BA2491A,FirstClass
14,Bronnie,Fuentes,20000.000000,MM0987B,FirstClass
13,Shel,López,50000.000000,MM0987B,FirstClass
12,Cordelie,Rodríguez,50000.000000,IB0800A,FirstClass
11,Brandea,Morales,15000.000000,IB0800A,FirstClass
10,Aggie,Sepúlveda,15000.000000,BA2491A,FirstClass
9,Jeanine,Martínez,18000.000000,MM0987B,FirstClass
8,Henrieta,Silva,30000.000000,IB0800A,FirstClass
7,Kimberlee,Contreras,33000.000000,BA2491A,FirstClass
6,Gayle,Soto,30000.000000,MM0987B,FirstClass
5,Sheelagh,Pérez,18000.000000,IB0800A,FirstClass
4,Kimbell,Díaz,50000.000000,BA2491A,FirstClass
3,Brade,Rojas,20000.000000,MM0987B,FirstClass
2,Ulrike,Muñoz,25000.000000,IB0800A,FirstClass
1,Lou,González,10000.000000,BA2491A,FirstClass
